id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,hour,day_of_week,month,day_name,distance_km,speed_kmh,cluster
id0821371,1,2016-03-08 09:53:48,2016-03-08 10:02:14,1,-73.94719696044923,40.79086685180664,-73.93988800048828,40.79807662963867,N,506,9,1,3,Tuesday,1.0105801275571713,7.19,0
id3904688,1,2016-05-17 09:26:32,2016-05-17 09:59:59,1,-74.00544738769531,40.736980438232415,-73.98243713378906,40.763946533203125,N,2007,9,1,5,Tuesday,3.5704349340056636,6.4,0
id3975855,1,2016-02-24 09:09:51,2016-02-24 09:24:29,1,-73.99507141113281,40.72503280639648,-73.99040222167967,40.74038696289063,N,878,9,2,2,Wednesday,1.7520471718879835,7.18,0
id1481923,1,2016-02-14 19:48:43,2016-02-14 20:07:09,1,-73.98410797119139,40.72552490234375,-73.99759674072266,40.718505859375,N,1106,19,6,2,Sunday,1.3788844883945723,4.49,0
id0055753,1,2016-05-03 09:57:55,2016-05-03 10:07:00,1,-73.99181365966798,40.72602081298828,-74.00224304199219,40.71931838989258,N,545,9,1,5,Tuesday,1.1523494468920592,7.61,0
id0163198,1,2016-02-25 19:54:06,2016-02-25 19:59:38,1,-73.99032592773438,40.761512756347656,-74.00084686279298,40.761425018310554,N,332,19,3,2,Thursday,0.8861568626999254,9.61,0
id3758488,2,2016-01-19 18:50:58,2016-01-19 19:11:12,1,-73.9559326171875,40.7761116027832,-73.98780059814453,40.761474609375,N,1214,18,1,1,Tuesday,3.1386754400595316,9.31,0
id1561390,1,2016-05-22 17:35:01,2016-05-22 17:42:42,2,-73.98330688476561,40.75623321533203,-73.96932220458984,40.75757598876953,N,461,17,6,5,Sunday,1.1873359092413556,9.27,0
id2511811,2,2016-02-16 18:25:49,2016-02-16 18:36:30,5,-73.97496795654298,40.754581451416016,-73.96539306640625,40.75517272949219,N,641,18,1,2,Tuesday,0.8091799760695689,4.54,0
id0629960,1,2016-05-03 08:10:27,2016-05-03 08:16:55,1,-73.94734191894531,40.77579879760742,-73.9564208984375,40.77234649658203,N,388,8,1,5,Tuesday,0.8554776488268341,7.94,0
id1502301,1,2016-05-20 09:32:00,2016-05-20 09:57:49,1,-73.9734115600586,40.790424346923835,-73.97431945800781,40.75699234008789,N,1549,9,4,5,Friday,3.7182555985035397,8.64,0
id2651908,1,2016-03-06 16:52:52,2016-03-06 17:19:16,1,-73.95088195800781,40.794559478759766,-73.94988250732422,40.76178741455078,N,1584,16,6,3,Sunday,3.6450588758641587,8.28,0
id3358694,1,2016-06-21 09:41:09,2016-06-21 09:45:54,1,-74.00517272949219,40.70890426635742,-74.0076904296875,40.7039909362793,N,285,9,1,6,Tuesday,0.5861085813335982,7.4,0
id3691454,1,2016-01-11 09:17:32,2016-01-11 09:47:08,1,-73.95653533935547,40.780906677246094,-73.989013671875,40.74803161621094,N,1776,9,0,1,Monday,4.565611346835666,9.25,0
id2495200,2,2016-05-05 09:28:25,2016-05-05 09:41:32,1,-74.0045394897461,40.74715805053711,-73.99333190917967,40.736610412597656,N,787,9,3,5,Thursday,1.5056891539103812,6.89,0
id3600884,1,2016-05-25 07:22:18,2016-05-25 07:45:37,1,-73.9941864013672,40.75130081176758,-73.9837646484375,40.781044006347656,N,1399,7,2,5,Wednesday,3.421771201611182,8.81,0
id2677420,2,2016-03-16 09:37:53,2016-03-16 09:43:06,1,-73.97904205322266,40.761680603027344,-73.97766876220702,40.76335906982422,N,313,9,2,3,Wednesday,0.21956947549963937,2.53,0
id1414586,2,2016-06-03 16:53:42,2016-06-03 16:58:04,1,-73.99108123779298,40.72762680053711,-73.99195098876953,40.7242317199707,N,262,16,4,6,Friday,0.3845645018010303,5.28,0
id0005507,1,2016-02-12 18:50:34,2016-02-12 19:06:03,2,-73.95648956298828,40.77579116821289,-73.98281860351561,40.76513671875,N,929,18,4,2,Friday,2.5138752883676077,9.74,0
id0968252,2,2016-01-21 16:32:18,2016-01-21 16:47:04,1,-73.96045684814453,40.77585220336913,-73.96884155273438,40.76429748535156,N,886,16,3,1,Thursday,1.466064196843884,5.96,0
id3052627,2,2016-03-11 08:15:16,2016-03-11 08:27:35,1,-73.96193695068358,40.767871856689446,-73.98088836669923,40.76289749145508,N,739,8,4,3,Friday,1.6891762577039164,8.23,0
id3404985,2,2016-02-13 17:52:47,2016-02-13 18:16:42,1,-73.99651336669923,40.720340728759766,-73.99416351318358,40.75138092041016,N,1435,17,5,2,Saturday,3.457185708335746,8.67,0
id3447809,1,2016-04-13 08:03:35,2016-04-13 08:36:11,1,-73.96289825439453,40.766616821289055,-73.97307586669923,40.764068603515625,N,1956,8,2,4,Wednesday,0.9027576732022848,1.66,0
id2952042,1,2016-06-26 16:40:30,2016-06-26 16:45:15,1,-73.95285034179686,40.7782096862793,-73.95148468017578,40.77200698852539,N,285,16,6,6,Sunday,0.699229573524551,8.83,0
id1311604,2,2016-04-03 16:58:43,2016-04-03 17:08:24,1,-73.96748352050781,40.77202987670898,-73.97936248779298,40.76696014404297,N,581,16,6,4,Sunday,1.1482636359911478,7.11,0
id3008202,2,2016-04-20 16:50:40,2016-04-20 16:56:16,1,-73.98444366455078,40.73934173583984,-73.97457122802734,40.736446380615234,N,336,16,2,4,Wednesday,0.8919127429837314,9.56,0
id3069435,2,2016-02-16 16:52:20,2016-02-16 17:08:42,1,-73.97222900390625,40.7498893737793,-73.98583984375,40.76375961303711,N,982,16,1,2,Tuesday,1.9217121624275495,7.04,0
id0566458,2,2016-04-17 19:49:20,2016-04-17 19:56:22,6,-73.98847198486328,40.759010314941406,-73.97869110107422,40.752540588378906,N,422,19,6,4,Sunday,1.0937354360172202,9.33,0
id3353726,2,2016-04-29 16:43:57,2016-04-29 16:50:52,1,-73.97254943847656,40.75621032714844,-73.96823120117188,40.761329650878906,N,415,16,4,4,Friday,0.6755158423975024,5.86,0
id0276997,2,2016-02-05 17:53:44,2016-02-05 17:57:46,1,-73.94934844970702,40.7811393737793,-73.94493103027344,40.77676010131836,N,242,17,4,2,Friday,0.61275587343051,9.12,0
id1289819,1,2016-03-18 08:00:19,2016-03-18 08:10:31,1,-73.9465103149414,40.77668762207031,-73.9561004638672,40.78487777709961,N,612,8,4,3,Friday,1.2171265335422354,7.16,0
id3696930,1,2016-01-18 18:46:29,2016-01-18 18:52:09,1,-73.97794342041014,40.76304626464844,-73.97272491455078,40.7558822631836,N,340,18,0,1,Monday,0.9098130474049054,9.63,0
id1783569,2,2016-02-09 16:32:20,2016-02-09 16:48:19,2,-73.98147583007811,40.72750854492188,-73.97956085205078,40.74954605102539,N,959,16,1,2,Tuesday,2.4557645394820686,9.22,0
id1586618,1,2016-03-15 19:34:00,2016-03-15 19:43:03,1,-74.00841522216798,40.720550537109375,-73.99118041992188,40.71739959716797,N,543,19,1,3,Tuesday,1.4941521144304253,9.91,0
id3255232,2,2016-05-12 16:38:11,2016-05-12 16:50:31,1,-73.99088287353516,40.76102066040039,-73.98657989501953,40.74578094482422,N,740,16,3,5,Thursday,1.7329080846805163,8.43,0
id3739707,1,2016-04-26 19:15:01,2016-04-26 19:35:06,1,-73.982177734375,40.75643157958984,-73.95576477050781,40.77263259887695,N,1205,19,1,4,Tuesday,2.862442424351473,8.55,0
id2341217,2,2016-03-18 09:53:45,2016-03-18 10:03:24,4,-74.01605224609375,40.71526718139648,-74.00845336914062,40.7039909362793,N,579,9,4,3,Friday,1.407979290996719,8.75,0
id0984385,1,2016-06-10 09:01:40,2016-06-10 09:10:20,1,-73.9852523803711,40.731781005859375,-73.98246002197266,40.72025680541992,N,520,9,4,6,Friday,1.3028577714997476,9.02,0
id3648420,2,2016-06-14 19:07:09,2016-06-14 19:18:06,2,-73.99201202392578,40.737911224365234,-74.00187683105469,40.750919342041016,N,657,19,1,6,Tuesday,1.66818225622921,9.14,0
id0143526,2,2016-02-11 19:36:20,2016-02-11 19:50:35,1,-73.9701156616211,40.76631927490234,-73.99356079101561,40.7570915222168,N,855,19,3,2,Thursday,2.22529052622038,9.37,0
id3289729,2,2016-05-23 09:23:19,2016-05-23 09:47:27,2,-74.00393676757811,40.74810409545898,-73.98395538330078,40.7651481628418,N,1448,9,0,5,Monday,2.5346329131619756,6.3,0
id1517950,1,2016-04-22 09:59:33,2016-04-22 10:13:03,1,-73.97815704345702,40.77322006225586,-73.98766326904298,40.75552368164063,N,810,9,4,4,Friday,2.124382704935267,9.44,0
id0239407,1,2016-03-22 19:26:16,2016-03-22 19:34:54,1,-73.98983001708984,40.7520866394043,-73.99748992919923,40.76047134399414,N,518,19,1,3,Tuesday,1.1338084984238366,7.88,0
id3692447,2,2016-01-03 18:35:38,2016-01-03 18:42:35,2,-73.98475646972656,40.76092147827149,-73.98101043701173,40.75965881347656,N,417,18,6,1,Sunday,0.34533673916339486,2.98,0
id3241833,2,2016-02-03 18:23:15,2016-02-03 18:38:22,6,-73.98539733886719,40.74346923828125,-74.00579071044923,40.736629486083984,N,907,18,2,2,Wednesday,1.8789463320459319,7.46,0
id2088974,1,2016-01-22 17:53:06,2016-01-22 18:12:05,1,-73.98466491699219,40.75750732421875,-73.97137451171875,40.7645378112793,N,1139,17,4,1,Friday,1.3653257483000836,4.32,0
id3935716,1,2016-03-31 09:54:43,2016-03-31 10:05:20,1,-73.97206115722656,40.75123596191406,-73.97908782958984,40.75547790527344,N,637,9,3,3,Thursday,0.7568386498529763,4.28,0
id3403964,2,2016-02-05 09:24:40,2016-02-05 09:31:46,1,-73.99964904785155,40.7272834777832,-73.9935073852539,40.7333984375,N,426,9,4,2,Friday,0.854489627606832,7.22,0
id3009225,2,2016-01-28 18:09:10,2016-01-28 18:27:37,1,-73.9869384765625,40.729690551757805,-73.95527648925781,40.71617889404297,N,1107,18,3,1,Thursday,3.0621274126530347,9.96,0
id0891150,2,2016-04-06 09:06:11,2016-04-06 09:30:38,4,-73.98439788818358,40.77391815185546,-73.97261047363281,40.75777816772461,N,1467,9,2,4,Wednesday,2.05093969891922,5.03,0
id1548229,1,2016-06-09 16:41:40,2016-06-09 17:32:18,1,-74.00028228759764,40.726470947265625,-73.9701156616211,40.75997924804688,N,3038,16,3,6,Thursday,4.510157795833109,5.34,0
id0284848,2,2016-05-23 09:38:05,2016-05-23 09:42:32,1,-73.94911193847656,40.7817611694336,-73.95561218261719,40.779651641845696,N,267,9,0,5,Monday,0.5954589988201111,8.03,0
id0977254,2,2016-04-08 17:53:10,2016-04-08 18:00:44,1,-73.97077941894531,40.76156997680664,-73.97120666503906,40.7513084411621,N,454,17,4,4,Friday,1.1415980473304659,9.05,0
id2874001,1,2016-05-11 09:44:56,2016-05-11 10:06:28,1,-73.96846008300781,40.7966423034668,-73.96873474121092,40.76997756958008,N,1292,9,2,5,Wednesday,2.9650733065434944,8.26,0
id1584240,2,2016-04-11 19:23:42,2016-04-11 19:32:57,1,-73.97651672363281,40.751651763916016,-73.98663330078125,40.75048065185546,N,555,19,0,4,Monday,0.8620724968100796,5.59,0
id2510278,2,2016-05-22 19:13:21,2016-05-22 19:25:23,1,-73.98629760742188,40.766563415527344,-73.98111724853516,40.77935409545898,N,722,19,6,5,Sunday,1.4876544438333201,7.42,0
id2863572,2,2016-05-24 08:52:53,2016-05-24 09:09:24,1,-74.00611877441406,40.73466110229492,-73.99472808837889,40.725540161132805,N,991,8,1,5,Tuesday,1.3963664097897364,5.07,0
id0141982,1,2016-03-16 07:40:19,2016-03-16 07:46:41,1,-73.97310638427734,40.75510787963867,-73.97267150878906,40.76152801513672,N,382,7,2,3,Wednesday,0.7148255403456422,6.74,0
id3107200,1,2016-06-17 17:51:27,2016-06-17 18:00:36,1,-73.99994659423827,40.73815155029297,-73.99018859863281,40.7459716796875,N,549,17,4,6,Friday,1.1966444617222,7.85,0
id1906905,2,2016-06-27 17:41:34,2016-06-27 17:50:17,5,-73.97853851318358,40.76253128051758,-73.9821014404297,40.77444076538086,N,523,17,0,6,Monday,1.357840689898317,9.35,0
id1199587,2,2016-05-12 07:25:06,2016-05-12 07:43:00,1,-73.92819213867188,40.769527435302734,-73.94737243652342,40.74829864501953,N,1074,7,3,5,Thursday,2.8604020878036134,9.59,-1
id2839954,2,2016-01-29 19:43:53,2016-01-29 20:03:28,1,-73.97613525390625,40.7656364440918,-73.94575500488281,40.75321578979492,N,1175,19,4,1,Friday,2.90772773065624,8.91,0
id0296697,1,2016-03-11 17:06:31,2016-03-11 17:15:13,1,-73.9861831665039,40.76169967651367,-73.97023010253906,40.76293563842773,N,522,17,4,3,Friday,1.3506059055501751,9.31,0
id1664573,1,2016-02-27 19:13:40,2016-02-27 19:28:13,1,-74.0037841796875,40.741744995117195,-73.984375,40.73034286499024,N,873,19,5,2,Saturday,2.069237349866517,8.53,0
id0502130,1,2016-01-26 19:25:09,2016-01-26 19:31:46,2,-73.99878692626953,40.73403930664063,-74.00430297851561,40.742313385009766,N,397,19,1,1,Tuesday,1.030751688771237,9.35,0
id2823019,2,2016-06-03 07:25:35,2016-06-03 07:34:33,6,-73.98046112060547,40.73758316040039,-73.99653625488281,40.73638153076172,N,538,7,4,6,Friday,1.3609671200383266,9.11,0
id3084667,2,2016-05-22 19:08:57,2016-05-22 19:21:18,6,-74.0142822265625,40.712696075439446,-73.9987030029297,40.71503448486328,N,741,19,6,5,Sunday,1.3385634584717678,6.5,0
id0175867,2,2016-06-24 18:23:13,2016-06-24 18:36:29,1,-73.97373962402342,40.75043869018555,-73.9908676147461,40.75788879394531,N,796,18,4,6,Friday,1.6636495493812409,7.52,0
id3430813,2,2016-06-23 08:25:13,2016-06-23 08:31:08,2,-73.98941802978516,40.734180450439446,-73.98841094970702,40.727481842041016,N,355,8,3,6,Thursday,0.749669483614495,7.6,0
id1600647,1,2016-06-22 09:40:25,2016-06-22 10:14:06,1,-73.99478149414062,40.7318115234375,-73.99864196777344,40.763916015625,N,2021,9,2,6,Wednesday,3.5846388771710753,6.39,0
id1698279,2,2016-05-10 18:31:12,2016-05-10 18:44:49,1,-73.98117065429686,40.76900863647461,-73.98306274414062,40.762710571289055,N,817,18,1,5,Tuesday,0.7182127232145489,3.16,0
id2303442,1,2016-05-25 16:09:47,2016-05-25 16:22:31,1,-73.9871826171875,40.7293357849121,-73.99195861816406,40.74406433105469,N,764,16,2,5,Wednesday,1.6864505320714773,7.95,0
id1270269,1,2016-06-17 09:45:00,2016-06-17 10:56:08,2,-74.00753784179686,40.7409782409668,-73.987548828125,40.75009536743164,N,4268,9,4,6,Friday,1.965549292940565,1.66,0
id0838366,2,2016-03-15 09:30:38,2016-03-15 09:44:48,4,-74.00537872314453,40.70877456665039,-73.98722839355469,40.72243881225586,N,850,9,1,3,Tuesday,2.156066919845177,9.13,0
id0205909,2,2016-02-19 19:51:44,2016-02-19 20:05:35,2,-73.97782135009764,40.754791259765625,-73.983642578125,40.76607894897461,N,831,19,4,2,Friday,1.347495143438366,5.84,0
id2262490,1,2016-05-24 09:38:41,2016-05-24 10:02:09,1,-73.87107849121092,40.77383041381836,-73.84043884277342,40.759929656982415,N,1408,9,1,5,Tuesday,3.0078841324294507,7.69,4
id0902016,1,2016-03-31 09:20:43,2016-03-31 09:31:07,1,-73.98365783691406,40.74091339111328,-73.99060821533203,40.72848510742188,N,624,9,3,3,Thursday,1.5009216426891674,8.66,0
id3698333,1,2016-04-29 09:52:53,2016-04-29 10:04:21,1,-73.99932861328125,40.74406051635742,-73.9876937866211,40.743011474609375,N,688,9,4,4,Friday,0.9870991560466286,5.17,0
id1774528,2,2016-06-09 08:05:49,2016-06-09 08:14:14,1,-73.99709320068358,40.736602783203125,-73.9975357055664,40.72980880737305,N,505,8,3,6,Thursday,0.7563751657467989,5.39,0
id0442599,2,2016-04-28 16:24:02,2016-04-28 16:32:47,2,-73.99136352539062,40.750091552734375,-73.98515319824217,40.74460983276367,N,525,16,3,4,Thursday,0.8032667005922934,5.51,0
id2080170,1,2016-04-21 07:07:51,2016-04-21 07:14:35,1,-73.98983764648438,40.7561912536621,-73.99081420898438,40.74796295166016,N,404,7,3,4,Thursday,0.9186359144787765,8.19,0
id3830840,2,2016-05-31 09:06:06,2016-05-31 09:17:38,1,-73.98265838623048,40.745262145996094,-73.98588562011719,40.75815200805664,N,692,9,1,5,Tuesday,1.458839623167052,7.59,0
id0410288,2,2016-03-18 08:44:16,2016-03-18 08:49:31,1,-73.9817657470703,40.74953842163086,-73.99098205566406,40.747032165527344,N,315,8,4,3,Friday,0.8248797373329888,9.43,0
id1892894,2,2016-04-04 17:53:19,2016-04-04 18:01:37,1,-73.98880004882812,40.75640487670898,-73.97581481933594,40.74972915649414,N,498,17,0,4,Monday,1.3218917931697252,9.56,0
id1656819,1,2016-06-21 09:33:27,2016-06-21 09:45:20,1,-73.97550964355469,40.753211975097656,-73.97300720214845,40.76174545288086,N,713,9,1,6,Tuesday,0.97200743574254,4.91,0
id2352170,1,2016-05-03 16:57:42,2016-05-03 17:03:24,1,-73.98629760742188,40.74054336547852,-73.97698211669923,40.74529647827149,N,342,16,1,5,Tuesday,0.9461714745941879,9.96,0
id3070778,1,2016-03-11 16:55:07,2016-03-11 17:01:04,1,-73.9520034790039,40.78174209594727,-73.94831848144531,40.77462387084961,N,357,16,4,3,Friday,0.8501555191358615,8.57,0
id2685123,1,2016-01-29 07:53:23,2016-01-29 08:16:43,1,-74.00609588623048,40.73971176147461,-73.9725341796875,40.75340270996094,N,1400,7,4,1,Friday,3.21110550447934,8.26,0
id0799588,2,2016-06-16 17:56:31,2016-06-16 18:32:26,1,-73.9762191772461,40.78874969482422,-73.9757308959961,40.75202178955078,N,2155,17,3,6,Thursday,4.084163728358013,6.82,0
id2161073,1,2016-04-15 16:41:58,2016-04-15 17:03:15,1,-73.9876937866211,40.760379791259766,-73.95803833007811,40.77703475952149,N,1277,16,4,4,Friday,3.1091306597027923,8.76,0
id2859091,2,2016-05-01 16:01:23,2016-05-01 16:10:42,1,-73.96699523925781,40.793792724609375,-73.96355438232422,40.79967880249024,N,559,16,6,5,Sunday,0.7157283510838239,4.61,0
id0212674,2,2016-04-01 18:43:51,2016-04-01 18:56:22,1,-73.92118835449219,40.820899963378906,-73.94422912597656,40.819778442382805,N,751,18,4,4,Friday,1.942846213835776,9.31,-1
id0070871,2,2016-06-14 16:01:47,2016-06-14 16:31:36,5,-73.98173522949219,40.764057159423835,-73.98014831542967,40.745548248291016,N,1789,16,1,6,Tuesday,2.0624331297671437,4.15,0
id1488725,2,2016-04-30 08:24:37,2016-04-30 08:40:11,3,-73.99008178710938,40.756511688232415,-73.98181915283203,40.739990234375,N,934,8,5,4,Saturday,1.9645397071868924,7.57,0
id1245592,2,2016-06-01 17:47:54,2016-06-01 17:54:49,1,-73.9996566772461,40.744140625,-74.00611877441406,40.738628387451165,N,415,17,2,6,Wednesday,0.8198051905587371,7.11,0
id0737444,2,2016-05-20 17:39:37,2016-05-20 17:59:54,1,-73.98885345458984,40.72700881958008,-74.00466918945312,40.708290100097656,N,1217,17,4,5,Friday,2.4716438597969788,7.31,0
id1696958,2,2016-06-19 17:46:08,2016-06-19 17:57:05,1,-73.97161102294923,40.756004333496094,-73.99139404296875,40.75020980834961,N,657,17,6,6,Sunday,1.7866204770031633,9.79,0
id3051508,2,2016-05-27 17:59:47,2016-05-27 18:16:26,1,-73.96855926513672,40.77033996582031,-73.97918701171875,40.755470275878906,N,999,17,4,5,Friday,1.8801627788112465,6.78,0
id0411285,2,2016-04-30 18:44:26,2016-04-30 18:48:53,1,-73.96324157714845,40.755889892578125,-73.96038818359375,40.76177978515625,N,267,18,5,4,Saturday,0.6976295760718649,9.41,0
id0233011,1,2016-02-04 08:24:17,2016-02-04 09:03:43,1,-73.95989990234375,40.71097946166992,-73.99008178710938,40.74681091308594,N,2366,8,3,2,Thursday,4.726792857831767,7.19,-1
id0126330,1,2016-01-13 19:19:58,2016-01-13 19:27:32,1,-73.97145080566406,40.755077362060554,-73.97958374023438,40.752147674560554,N,454,19,2,1,Wednesday,0.758571557302858,6.02,0
id1528177,1,2016-04-13 07:48:57,2016-04-13 08:13:06,1,-73.95596313476561,40.78492736816406,-73.97625732421875,40.75511932373047,N,1449,7,2,4,Wednesday,3.7291637967043116,9.27,0
id0779176,1,2016-04-18 16:47:33,2016-04-18 17:08:10,2,-73.97374725341797,40.76326751708984,-73.99343872070312,40.752098083496094,N,1237,16,0,4,Monday,2.0720439828388724,6.03,0
id3142187,2,2016-05-20 07:59:39,2016-05-20 08:06:46,1,-73.99175262451173,40.749881744384766,-73.98345947265625,40.74748992919922,N,427,7,4,5,Friday,0.7475195951113548,6.3,0
id0649596,1,2016-04-23 09:39:49,2016-04-23 10:00:15,1,-73.98533630371094,40.761035919189446,-73.95494842529298,40.77351760864258,N,1226,9,5,4,Saturday,2.911256579149874,8.55,0
id1195326,1,2016-01-14 09:27:00,2016-01-14 09:40:11,1,-73.99059295654298,40.751022338867195,-73.9736099243164,40.75192260742188,N,791,9,3,1,Thursday,1.4340726922010385,6.53,0
id0774872,1,2016-05-21 18:09:24,2016-05-21 18:17:13,1,-73.94636535644531,40.77654266357422,-73.95859527587889,40.77262878417969,N,469,18,5,5,Saturday,1.1180174705647785,8.58,0
id0283582,2,2016-05-16 16:07:54,2016-05-16 16:15:20,1,-73.97801208496092,40.757286071777344,-73.98298645019531,40.758464813232415,N,446,16,0,5,Monday,0.4390009387153209,3.54,0
id1798055,2,2016-01-04 16:08:22,2016-01-04 16:13:32,1,-73.96339416503906,40.77472305297852,-73.95532989501953,40.772586822509766,N,310,16,0,1,Monday,0.7194178936962862,8.35,0
id3712955,1,2016-03-22 08:44:08,2016-03-22 09:01:01,2,-73.99447631835938,40.74070739746094,-74.00010681152342,40.76168441772461,N,1013,8,1,3,Tuesday,2.3802699621319583,8.46,0
id0528530,2,2016-04-12 09:24:44,2016-04-12 09:37:24,4,-73.97724151611328,40.761768341064446,-73.99375152587889,40.757450103759766,N,760,9,1,4,Tuesday,1.4711267212695376,6.97,0
id0984182,1,2016-02-24 08:29:57,2016-02-24 08:39:53,2,-74.00025939941406,40.74811935424805,-73.99909973144531,40.73745346069336,N,596,8,2,2,Wednesday,1.1900104578614366,7.19,0
id2304334,2,2016-04-02 16:26:38,2016-04-02 16:40:19,1,-74.0042495727539,40.725563049316406,-73.98624420166014,40.73438262939453,N,821,16,5,4,Saturday,1.806543459118367,7.92,0
id2541653,1,2016-05-06 09:01:09,2016-05-06 09:17:24,1,-74.00291442871094,40.74796295166016,-73.97940063476561,40.76187133789063,N,975,9,4,5,Friday,2.5128757558371193,9.28,0
id0690200,2,2016-06-01 19:00:38,2016-06-01 19:17:39,1,-73.9803237915039,40.771438598632805,-73.97148895263672,40.755130767822266,N,1021,19,2,6,Wednesday,1.9600711073227879,6.91,0
id3954042,1,2016-03-09 16:15:26,2016-03-09 16:35:25,1,-73.95845794677734,40.77277755737305,-73.97870635986328,40.78924179077149,N,1199,16,2,3,Wednesday,2.50164222210926,7.51,0
id3302385,2,2016-01-21 09:33:46,2016-01-21 09:39:11,5,-73.98407745361328,40.76045608520508,-73.9873504638672,40.76439666748047,N,325,9,3,1,Thursday,0.5176706061376304,5.73,0
id3550193,2,2016-01-06 18:45:32,2016-01-06 19:01:24,1,-73.97701263427734,40.763198852539055,-73.98993682861328,40.747108459472656,N,952,18,2,1,Wednesday,2.0943290486562685,7.92,0
id3027557,2,2016-02-23 19:21:39,2016-02-23 19:34:35,1,-73.97444915771484,40.75363159179688,-73.98978424072266,40.7386131286621,N,776,19,1,2,Tuesday,2.111334121900541,9.79,0
id0286926,2,2016-02-01 09:07:24,2016-02-01 09:32:17,1,-73.95476531982422,40.76948928833008,-73.98018646240233,40.7542839050293,N,1493,9,0,2,Monday,2.7281264232309907,6.58,0
id1393501,1,2016-02-16 09:49:55,2016-02-16 10:05:12,1,-73.96365356445312,40.77114486694336,-73.97196197509764,40.75042724609375,N,917,9,1,2,Tuesday,2.407629317025487,9.45,0
id3150947,2,2016-01-22 16:05:52,2016-01-22 16:12:50,2,-73.9845199584961,40.775005340576165,-73.98020172119139,40.780540466308594,N,418,16,4,1,Friday,0.7148577951485893,6.16,0
id2501216,1,2016-01-21 19:30:14,2016-01-21 19:41:42,1,-73.97369384765625,40.75422286987305,-73.99210357666014,40.7490463256836,N,688,19,3,1,Thursday,1.6541296545626183,8.66,0
id3253706,2,2016-02-19 08:59:28,2016-02-19 09:35:59,1,-73.99915313720702,40.680301666259766,-74.01107025146483,40.729129791259766,N,2191,8,4,2,Friday,5.521588223323037,9.07,6
id2411429,1,2016-01-07 08:59:06,2016-01-07 09:10:05,1,-73.98977661132812,40.7258415222168,-73.98966979980467,40.7416877746582,N,659,8,3,1,Thursday,1.7620458611766745,9.63,0
id2468455,1,2016-02-28 17:39:10,2016-02-28 17:57:46,1,-73.98645782470702,40.762256622314446,-73.97513580322266,40.7835807800293,N,1116,17,6,2,Sunday,2.555637724135986,8.24,0
id3869675,2,2016-06-09 19:19:07,2016-06-09 19:29:26,2,-73.99251556396483,40.74324798583984,-74.00221252441406,40.734539031982415,N,619,19,3,6,Thursday,1.266981953566476,7.37,0
id2021766,2,2016-04-10 18:20:03,2016-04-10 18:33:10,3,-73.96757507324217,40.75848388671875,-73.99072265625,40.7510986328125,N,787,18,6,4,Sunday,2.1156332631646197,9.68,0
id0834028,2,2016-01-11 17:02:13,2016-01-11 17:11:21,1,-74.00070953369139,40.72064971923828,-73.99432373046875,40.72687149047852,N,548,17,0,1,Monday,0.8764803460488152,5.76,0
id2708696,2,2016-03-15 19:25:16,2016-03-15 19:40:25,1,-73.97315979003906,40.7534065246582,-73.99108123779298,40.75046157836913,N,909,19,1,3,Tuesday,1.544720133357522,6.12,0
id3549782,1,2016-06-06 07:59:20,2016-06-06 08:07:04,1,-73.97772979736328,40.76406097412109,-73.96826934814453,40.76150894165039,N,464,7,0,6,Monday,0.8457954625473041,6.56,0
id1666179,1,2016-04-29 19:48:32,2016-04-29 19:56:23,1,-73.97727966308595,40.75482177734375,-73.97602081298828,40.764263153076165,N,471,19,4,4,Friday,1.0551735537793552,8.07,0
id3115841,1,2016-06-05 17:39:53,2016-06-05 17:50:52,1,-74.00711822509764,40.705657958984375,-74.00999450683594,40.7206916809082,N,659,17,6,6,Sunday,1.6891602414493756,9.23,0
id2443356,2,2016-02-11 07:14:32,2016-02-11 07:28:44,1,-73.93038940429686,40.761451721191406,-73.95478057861328,40.76531982421875,N,852,7,3,2,Thursday,2.0987803745192117,8.87,-1
id1868137,2,2016-01-29 08:52:06,2016-01-29 08:58:41,1,-73.98017120361328,40.73890686035156,-73.9930648803711,40.73836135864258,N,395,8,4,1,Friday,1.0880073611200398,9.92,0
id0304597,1,2016-05-24 18:59:21,2016-05-24 19:18:39,1,-73.97802734375,40.77696228027344,-73.96912384033203,40.75391006469727,N,1158,18,1,5,Tuesday,2.6707121131575495,8.3,0
id1753143,1,2016-01-08 07:43:21,2016-01-08 08:00:00,1,-73.96908569335938,40.76436996459961,-73.95618438720702,40.78461837768555,N,999,7,4,1,Friday,2.4999099354192476,9.01,0
id2132194,2,2016-03-07 16:23:09,2016-03-07 16:37:41,5,-73.9327392578125,40.765789031982415,-73.91442108154298,40.773719787597656,N,872,16,0,3,Monday,1.776891387867955,7.34,-1
id1274905,1,2016-03-02 17:22:57,2016-03-02 17:26:19,1,-73.98879241943358,40.73697280883789,-73.9856185913086,40.73268508911133,N,202,17,2,3,Wednesday,0.5466474972254233,9.74,0
id1077211,2,2016-04-13 17:15:12,2016-04-13 17:42:09,1,-74.00556945800781,40.748210906982415,-73.97531127929686,40.755821228027344,N,1617,17,2,4,Wednesday,2.685599896959278,5.98,0
